game_id,moves
147,1 35 37 40 38 50 44 17 23 42 14 8 7 14 5 57 47 34 50 16 14 5 12 25 16 27 28 49 22 3 5 41 57 18 54 64 63 54 61 22 40 10 20 14 13 61 47 40 47 20 30 23 6 30 13 6 12 19 12 9 17 44 27 16 37 13 7 37 28 7 17 33 17 42 34 32 30 27 44 38 37 44 27 47 11 2 3 11 20 5 6 17 8 6 7 49 17 26 62 20 29 27 42 24 23 42 36 17 12 59 61 29 47 36 53 47 20 34 18 30 29 53 38 12 14 38 23 8 9 23 40 57 49 40 55 49 57 55 40 57 49 40 55 48 55 62 55 9 8 55 31 49 57 31 33 57 64 33 41 14 15 18 34 20 34 0
148,1 35 37 56 55 19 21 24 22 10 20 49 56 50 35 32 31 51 52 17 23 42 51 57 47 27 28 41 57 34 50 8 7 2 10 9 17 3 5 25 53 59 60 53 32 18 36 40 39 28 29 22 29 35 29 33 40 26 27 49 33 42 26 23 38 11 12 32 23 29 19 47 41 19 13 48 46 36 15 33 32 43 45 38 48 37 46 55 46 51 23 16 23 13 23 17 15 23 40 32 40 20 35 39 38 12 13 41 47 21 22 31 22 13 22 15 10 26 10 64 62 22 23 47 37 27 6 38 45 23 24 48 31 10 17 0
149,1 35 36 24 22 26 35 32 30 34 26 17 23 35 34 40 38 27 28 57 47 10 27 49 40 50 35 41 57 59 60 25 39 51 53 47 32 43 45 48 46 53 46 39 46 42 51 32 15 58 42 33 32 34 52 38 45 35 45 40 31 27 44 22 21 28 29 23 13 44 34 32 5 42 43 13 3 2 10 3 13 11 12 21 12 19 12 5 23 10 11 9 25 18 27 23 14 51 42 14 6 43 51 49 48 27 13 31 13 34 28 6 2 26 35 46 28 35 28 2 42 0
150,1 19 21 40 38 10 20 57 47 50 44 38 37 44 54 24 23 54 37 47 37 20 37 32 30 21 30 23 30 37 52 64 62 35 36 62 61 52 35 49 31 27 29 17 23 59 60 33 47 18 27 25 46 27 20 41 25 35 18 65 41 42 35 25 17 18 28 47 55 34 42 46 37 43 44 37 46 26 27 55 63 44 45 56 54 35 44 54 45 36 45 46 28 27 28 63 45 2 34 41 34 42 34 33 41 34 26 41 36 28 27 36 44 51 44 45 44 26 19 44 58 27 54 58 37 19 12 8 6 12 5 37 19 5 14 19 28 14 15 28 7 0
151,1 50 44 24 22 51 52 32 30 42 51 57 47 27 29 22 29 34 50 17 23 44 29 40 38 29 23 16 23 19 21 25 39 18 54 49 40 10 20 38 37 21 30 23 30 26 5 39 32 5 7 32 39 42 26 41 57 54 47 40 47 51 37 30 29 37 9 33 9 20 14 9 37 14 31 39 60 31 37 0
152,1 50 44 57 47 51 52 32 30 42 51 40 39 34 50 49 40 19 21 30 29 35 36 24 22 36 29 22 29 42 34 17 23 44 38 23 38 34 38 41 57 27 28 40 31 38 34 39 38 18 54 64 63 54 47 33 47 10 27 47 33 27 37 31 40 2 10 8 6 3 4 6 5 52 53 25 32 37 52 33 24 51 37 49 41 26 44 40 49 37 16 9 17 16 30 32 39 34 35 17 12 10 34 48 47 30 39 41 39 44 30 24 48 43 45 12 28 45 38 39 38 30 48 57 48 35 38 47 38 34 38 28 12 38 35 29 28 35 27 49 22 50 51 22 36 27 26 12 11 51 44 36 22 26 28 11 12 44 37 22 4 28 12 5 12 37 28 4 13 52 46 56 55 46 63 48 39 59 61 13 49 53 54 49 56 63 53 39 31 53 36 31 22 36 30 12 11 28 19 22 21 30 45 56 29 45 55 21 30 61 62 30 39 62 63 39 48 55 45 29 36 45 35 36 54 19 11 54 63 11 19 63 56 19 28 48 57 28 36 57 64 36 28 56 63 28 19 63 56 19 26 56 63 26 19 63 56 19 28 56 63 28 19 0
153,1 27 29 57 47 19 21 40 39 10 20 49 13 35 36 16 15 42 28 25 16 50 44 41 57 34 50 13 20 11 20 32 31 26 35 47 37 44 34 33 41 43 44 37 20 35 19 20 5 28 64 57 65 64 28 17 7 18 27 24 22 44 45 9 25 29 30 39 30 42 44 56 55 21 30 16 30 44 60 65 56 28 7 25 24 19 28 30 23 34 44 31 30 44 38 22 21 28 29 48 47 38 44 5 22 44 54 49 65 27 20 65 60 29 47 56 63 54 60 22 7 47 61 0
154,1 19 21 40 38 51 52 17 23 42 51 48 46 10 20 57 47 27 28 49 13 50 44 13 20 11 20 32 31 34 50 41 57 3 5 8 6 18 4 33 41 44 27 16 15 35 37 25 32 43 44 9 33 26 35 23 40 28 29 40 55 21 22 38 29 20 29 31 22 29 22 49 48 22 15 24 15 27 21 32 5 42 10 5 14 35 3 46 37 21 31 33 31 4 31 41 23 44 37 23 31 10 14 31 29 50 58 47 53 14 46 53 43 46 43 29 43 3 30 43 22 30 22 15 22 2 6 48 24 6 9 57 48 37 38 48 39 9 41 39 46 51 60 46 37 38 39 22 21 60 51 37 38 41 9 38 39 9 2 55 38 2 18 21 20 18 19 39 31 51 37 24 21 58 51 21 37 19 20 31 30 51 60 30 29 20 25 56 54 25 33 29 36 60 51 64 62 33 9 62 61 9 4 36 29 52 61 54 61 4 5 38 21 5 4 37 53 4 52 53 37 52 57 21 36 51 58 37 45 57 33 0
155,1 35 37 24 22 19 20 17 23 27 29 22 29 20 29 32 30 37 30 33 30 50 44 40 39 10 20 49 13 3 4 13 20 11 20 57 40 18 36 41 57 42 28 16 15 26 19 48 46 20 21 30 31 21 22 15 22 29 22 31 24 28 21 57 65 34 50 64 63 42 34 39 38 2 26 46 45 36 18 25 46 19 20 38 37 44 29 23 29 20 29 45 44 18 11 40 55 29 31 24 16 21 30 16 11 30 9 44 51 26 27 11 4 9 37 46 37 34 37 49 47 37 41 65 64 31 28 4 5 41 37 5 23 37 53 63 62 53 51 64 63 28 36 55 45 27 29 23 51 0
156,1 27 29 32 30 19 21 40 39 35 36 57 47 50 44 16 15 3 4 49 40 21 30 39 30 42 28 41 57 34 50 24 22 11 12 17 32 18 11 25 16 10 20 49 41 20 35 8 7 2 18 40 31 4 5 9 25 35 52 56 55 26 35 25 9 11 2 33 40 18 26 47 53 35 11 53 47 42 34 40 49 29 22 15 22 36 37 30 29 12 13 9 17 11 18 22 13 2 29 32 38 44 38 31 38 29 22 49 56 22 13 47 53 28 35 64 62 13 31 17 25 18 4 56 47 35 53 62 53 31 38 47 38 4 13 25 24 13 15 57 56 43 44 53 44 51 44 16 25 15 43 41 65 26 18 24 18 34 18 25 60 44 45 38 31 45 46 65 33 46 55 48 55 52 35 31 27 18 34 27 6 35 45 33 49 34 10 6 54 43 52 54 45 10 16 56 63 52 60 63 54 60 51 54 63 51 60 63 54 60 52 45 52 59 52 49 44 50 51 44 4 16 13 7 6 13 21 54 53 37 38 53 46 38 39 46 39 21 23 39 48 23 24 48 49 24 21 49 40 21 37 40 47 51 60 4 20 37 45 47 39 45 37 39 46 37 45 46 38 45 53 38 47 53 45 47 38 60 61 55 54 61 54 20 52 45 53 52 53 54 53 38 37 53 54 37 36 54 47 36 29 47 46 29 28 46 38 28 20 38 37 20 21 37 36 21 13 36 28 13 5 28 21 5 4 21 20 6 5 20 19 4 13 19 11 5 4 11 10 13 12 10 2 12 20 2 3 20 13 3 2 13 20 2 3 20 13 3 2 13 14 2 10 14 21 10 3 21 13 0
157,1 27 29 57 47 19 21 40 39 10 20 49 13 50 44 41 57 26 19 24 22 51 52 22 29 44 29 32 30 21 30 47 30 42 51 30 20 11 20 33 29 20 13 29 2 34 50 2 47 18 11 39 38 43 45 17 23 13 14 23 29 19 37 25 46 37 16 47 15 35 36 15 16 51 16 9 17 16 7 29 14 11 38 17 15 0
158,1 50 44 57 47 51 52 40 39 42 51 32 30 34 50 49 40 19 21 41 57 21 30 39 30 27 28 24 23 10 20 25 46 44 29 46 55 35 37 30 37 28 37 40 22 18 36 33 40 43 44 49 33 20 5 22 29 36 29 40 13 29 47 33 26 42 26 56 47 26 33 57 56 11 12 17 7 33 9 13 29 0
159,1 35 37 56 55 50 44 49 56 10 20 24 23 51 52 32 30 42 51 30 37 20 37 57 47 37 47 56 47 34 50 41 57 27 29 17 32 19 20 23 22 29 22 32 22 18 36 22 28 26 35 28 38 44 38 47 38 2 26 33 24 36 63 38 56 63 56 57 56 42 34 25 39 51 30 39 30 26 30 40 39 30 29 49 33 34 26 33 29 26 29 9 33 35 27 33 29 27 29 39 38 29 8 24 32 8 36 32 26 50 51 26 30 43 44 48 47 11 12 64 62 20 21 30 26 36 43 26 18 59 61 47 46 43 35 56 47 12 13 18 10 35 27 38 37 27 29 47 48 44 37 46 37 29 32 48 47 32 31 47 48 31 30 48 56 30 16 56 63 16 15 10 3 15 43 3 21 43 11 63 64 13 14 37 36 51 44 21 39 44 35 39 53 35 36 53 52 36 37 52 61 37 30 61 33 30 23 33 25 23 15 62 61 15 8 25 24 8 7 24 25 7 8 25 24 8 9 24 15 11 56 64 56 0
160,1 35 37 40 39 27 29 32 30 10 27 57 47 37 38 47 32 42 28 24 22 19 20 17 23 50 35 22 29 20 29 48 47 38 47 33 47 27 44 64 63 34 50 49 31 35 52 41 57 18 36 49 48 42 34 32 49 26 35 48 24 2 18 25 32 3 4 32 41 28 14 9 25 14 23 24 23 18 23 25 23 35 27 41 55 34 18 23 18 27 18 47 33 44 38 31 38 29 38 16 15 52 35 49 32 36 29 57 64 59 60 33 61 35 45 61 54 18 36 54 46 51 52 46 10 50 51 55 37 43 44 10 19 36 35 19 35 45 35 37 55 51 43 64 57 43 36 57 48 44 45 63 62 35 20 55 46 60 61 8 7 11 13 15 14 20 3 46 19 3 20 19 12 29 22 48 55 22 29 55 46 36 44 12 19 29 36 19 37 44 43 46 53 20 35 37 46 36 29 32 17 43 36 17 23 36 43 46 28 29 22 28 35 43 35 53 52 35 36 52 53 0
161,1 27 29 32 31 19 21 41 32 10 20 33 41 35 37 32 33 42 28 40 39 50 35 56 55 34 50 49 56 43 45 57 40 45 46 39 46 18 54 64 63 54 27 46 37 20 37 48 46 37 20 17 23 27 36 55 54 26 27 46 45 36 43 40 46 2 34 41 62 28 37 65 41 37 44 62 48 11 12 25 32 44 30 48 49 50 58 49 65 34 26 46 36 43 36 41 36 26 18 23 29 35 29 56 29 20 26 24 23 30 44 36 40 12 13 8 6 13 14 65 38 14 23 16 23 18 10 32 46 10 12 9 25 26 43 29 36 27 34 38 22 43 28 22 8 34 20 36 29 20 18 40 36 42 26 6 5 12 4 54 53 28 45 53 44 26 29 44 51 45 51 36 4 29 31 33 40 18 4 23 22 4 52 8 17 52 38 40 48 38 46 48 56 0
162,1 27 29 57 47 18 54 47 37 54 45 32 30 43 44 37 31 10 20 24 23 35 37 33 6 26 27 30 37 44 37 40 39 50 44 49 40 3 4 41 57 42 28 48 46 11 13 6 33 34 50 46 37 20 37 31 46 19 20 17 32 2 34 32 47 37 54 47 30 54 39 25 39 34 39 33 32 39 34 30 45 27 45 40 31 45 53 56 55 44 38 32 56 34 37 9 41 28 21 57 65 38 48 65 57 48 31 57 65 31 41 56 63 41 47 46 36 37 36 63 36 50 58 16 14 53 32 36 63 21 28 23 22 13 22 8 6 28 14 6 5 59 60 55 54 32 31 63 56 47 53 0
163,1 50 44 32 30 35 36 57 47 19 21 24 23 10 20 40 39 11 12 49 31 18 11 41 57 27 29 47 37 42 28 48 46 44 38 17 32 38 32 25 32 26 19 32 41 34 18 16 14 21 22 31 40 43 44 37 20 11 20 8 6 36 37 14 13 20 11 6 5 37 46 5 12 3 12 39 46 28 46 40 54 18 10 49 46 19 46 41 55 46 55 64 55 58 34 33 6 10 19 6 24 51 52 24 48 44 45 54 47 34 35 9 41 26 34 41 35 34 35 55 54 45 46 48 62 35 39 62 59 19 10 59 52 39 23 52 12 10 18 54 53 23 25 57 64 22 23 53 52 23 24 12 21 18 10 52 51 0
164,1 35 37 40 38 50 44 17 23 27 29 38 29 44 29 57 47 29 23 16 23 37 38 33 40 26 35 47 30 59 60 56 55 19 21 25 7 10 27 49 56 27 44 41 57 18 54 48 47 38 47 40 13 35 27 13 27 34 27 30 47 2 34 32 30 21 30 7 42 58 42 23 30 54 47 49 47 27 18 47 7 18 10 24 22 34 35 22 21 42 26 7 31 44 38 9 33 43 45 33 41 10 19 55 54 51 52 64 62 60 61 54 53 19 20 41 33 35 27 31 32 27 29 32 31 26 27 57 64 3 5 8 7 27 26 7 6 20 19 64 57 29 27 56 49 19 18 49 40 18 10 57 56 10 19 56 47 19 20 47 56 27 29 40 47 20 19 56 49 29 27 49 40 26 34 40 49 27 26 31 15 26 27 15 12 34 26 12 52 27 30 33 30 26 30 52 51 19 18 51 59 38 32 49 56 32 47 56 47 30 54 59 61 18 19 61 60 54 6 53 52 6 54 62 61 5 6 60 58 19 20 61 60 54 52 60 59 52 60 58 18 20 13 59 58 60 58 18 58 13 21 47 39 21 22 39 32 11 13 58 62 22 15 32 25 15 23 62 61 45 46 61 45 46 47 45 47 23 14 25 16 14 22 16 7 22 29 7 14 29 38 47 7 38 29 14 13 29 30 13 14 30 29 14 23 29 21 7 6 21 29 6 22 29 37 23 16 37 45 16 9 45 37 22 62 37 29 9 16 29 37 16 8 37 45 62 22 45 37 8 9 37 29 22 54 29 37 54 14 37 29 14 6 29 20 6 30 20 21 30 62 21 29 62 46 29 37 46 62 37 29 0
165,1 35 37 24 22 50 44 17 23 27 29 22 29 44 29 57 47 10 20 40 38 29 14 32 31 18 54 8 7 14 4 16 14 20 30 49 40 54 47 40 47 19 20 23 40 30 47 56 47 4 19 25 16 42 28 31 30 26 44 47 46 44 52 30 37 52 38 65 57 28 42 33 30 38 30 40 30 19 29 46 45 34 18 41 25 29 46 25 24 51 52 57 54 42 60 16 25 52 53 64 62 46 63 62 53 63 48 33 57 48 54 57 54 60 42 37 36 43 36 30 36 26 34 54 62 42 28 25 16 58 50 62 59 34 36 45 36 50 53 16 44 53 56 24 31 56 55 31 38 55 7 36 35 28 35 44 35 18 19 35 21 19 18 38 37 11 12 21 28 7 31 59 19 18 10 19 20 10 11 14 13 31 39 37 29 39 31 29 36 31 39 36 27 39 15 20 19 11 2 19 18 0
166,1 27 29 57 47 19 21 56 55 10 20 32 30 21 30 47 30 35 37 30 20 11 20 49 56 42 21 24 22 50 35 41 57 34 50 17 23 18 36 16 15 2 18 25 16 26 27 9 25 42 26 23 6 21 28 40 39 36 63 33 32 63 56 57 56 27 54 22 29 20 29 32 33 54 53 64 62 53 45 33 47 45 36 47 40 35 52 62 61 52 35 40 4 37 38 49 33 18 25 33 25 36 45 4 40 59 60 6 23 28 37 16 7 45 36 23 13 35 20 7 21 37 10 13 30 20 30 21 30 26 18 25 18 36 18 40 13 18 26 8 6 50 59 6 5 10 19 5 4 26 10 13 10 19 10 15 14 51 52 61 52 59 52 14 13 52 53 13 12 3 12 30 12 60 61 4 3 10 3 12 3 61 62 55 62 53 62 3 30 62 54 30 37 54 45 56 49 45 54 49 40 54 45 37 46 43 44 40 32 45 54 32 23 54 47 46 55 0
167,1 35 36 32 30 26 35 57 47 34 26 56 55 35 34 49 56 27 28 41 57 10 27 24 22 50 35 17 23 59 61 64 62 35 45 40 38 45 60 49 41 60 54 38 37 28 37 30 37 42 21 23 38 21 12 16 14 3 5 22 21 12 3 8 7 26 35 25 46 35 42 33 32 42 50 9 33 11 12 21 20 27 42 14 13 34 35 7 6 35 7 32 30 18 4 33 31 7 35 46 53 35 34 30 22 42 52 38 23 50 59 13 4 12 13 23 13 3 48 57 49 48 41 49 41 2 4 13 19 4 20 19 34 20 22 34 28 22 6 28 43 58 10 53 32 59 50 31 27 6 9 41 40 9 8 27 3 5 6 47 53 52 37 43 37 54 37 53 36 37 22 3 51 50 58 56 38 8 32 40 47 10 42 0
168,1 50 44 57 47 51 52 56 55 42 51 49 56 34 50 41 57 27 29 32 31 19 21 17 32 10 20 40 38 35 37 24 23 42 34 33 15 21 22 31 22 29 38 47 41 38 39 48 39 44 54 32 38 43 45 38 48 54 48 56 29 18 36 49 48 20 5 15 13 3 4 29 36 34 36 13 6 37 38 48 32 26 19 32 27 19 21 16 14 21 20 27 51 50 51 6 5 20 22 5 21 22 40 21 30 51 60 41 56 2 18 25 32 18 22 30 26 40 31 26 42 60 53 64 62 53 54 57 64 31 32 42 60 54 47 60 46 47 40 46 49 0
169,1 27 29 48 46 19 20 57 47 50 44 32 31 18 45 40 39 59 60 49 40 20 21 41 57 10 20 17 23 29 30 39 30 21 30 23 17 35 36 17 32 44 29 32 22 42 35 47 37 34 50 37 20 11 20 22 37 26 19 25 32 43 44 37 22 35 28 56 55 45 63 40 54 63 49 54 36 50 58 33 49 44 45 49 63 29 35 9 41 42 44 32 5 19 10 63 61 28 14 5 14 10 14 41 40 2 42 61 47 14 13 16 15 35 29 40 37 13 4 36 29 20 29 47 29 4 8 29 30 8 24 37 35 24 15 22 37 15 12 30 12 3 12 35 11 42 26 57 48 58 59 48 39 26 2 64 62 2 9 62 61 9 57 39 48 57 65 31 30 65 61 30 29 61 65 0
170,1 35 37 56 55 27 29 49 56 10 20 32 31 18 36 24 23 26 27 16 14 34 18 33 6 18 10 57 47 43 44 17 32 36 63 56 63 27 63 32 15 42 28 25 39 29 30 23 30 28 14 41 33 37 30 15 30 50 35 9 17 3 5 8 7 20 30 47 30 63 56 33 24 14 21 30 36 21 39 36 26 58 26 6 13 39 12 65 49 35 20 40 39 56 47 0
171,1 27 29 57 47 19 21 40 39 10 20 49 13 26 19 41 57 3 4 13 20 19 20 32 30 50 44 17 32 18 54 24 23 35 36 33 24 2 18 47 37 20 19 37 54 44 54 56 55 59 61 64 63 54 39 48 39 19 55 57 65 55 63 65 57 58 60 57 48 60 52 49 57 63 64 0
172,1 35 37 24 22 19 20 32 30 37 30 33 30 27 29 22 29 50 44 17 23 20 29 40 38 10 20 49 13 18 27 13 20 27 20 38 37 44 38 23 38 29 38 57 40 26 30 40 30 20 29 30 13 42 14 25 32 14 32 41 32 34 35 32 39 58 18 13 23 35 36 65 33 18 21 23 29 21 29 33 29 36 29 9 33 29 37 33 27 43 45 27 35 37 44 35 11 2 26 11 3 26 33 8 6 33 41 39 32 41 57 6 5 57 56 32 40 45 46 40 49 46 47 3 11 56 64 49 41 64 65 41 32 65 9 16 14 59 61 11 12 44 45 5 4 61 62 12 13 45 46 13 5 9 5 14 5 62 63 4 3 63 64 3 2 64 65 2 42 46 37 42 51 37 29 51 11 29 37 5 4 65 49 11 19 37 45 19 21 45 36 21 12 36 45 4 3 49 31 32 25 31 23 25 17 23 31 17 16 31 32 16 15 32 33 15 14 33 17 14 5 17 8 5 13 8 15 13 20 15 6 12 13 6 13 20 13 38 39 3 2 0
173,1 35 37 24 22 19 20 40 39 27 29 22 29 20 29 32 30 37 38 17 23 10 20 64 62 42 14 33 15 50 35 57 40 34 50 8 7 14 28 56 55 3 4 40 46 18 36 25 32 20 5 15 33 28 46 55 46 2 18 9 25 5 22 49 22 18 22 23 40 22 25 33 25 36 54 25 21 54 47 65 57 11 12 21 14 47 40 41 40 35 45 57 53 45 62 14 15 43 45 32 14 42 44 15 6 62 47 53 55 26 18 14 23 44 20 6 15 20 22 15 12 22 23 16 23 18 22 40 33 22 31 33 25 31 23 25 17 23 41 17 16 41 48 16 15 48 55 12 36 50 42 36 45 42 35 45 29 47 32 15 14 55 52 29 11 35 42 30 29 4 5 14 5 32 22 0
174,1 35 37 40 38 50 44 17 23 10 20 57 47 27 29 38 29 44 29 49 13 29 23 16 23 42 28 32 30 37 30 41 57 34 50 25 53 20 35 23 30 59 60 53 62 19 21 49 41 18 36 30 29 36 29 62 35 28 35 41 35 26 35 33 29 2 26 29 37 35 37 47 37 3 4 13 31 42 34 37 47 11 13 8 6 21 22 31 49 26 29 6 13 4 13 9 17 34 26 24 23 29 33 17 13 33 25 64 62 26 33 47 64 25 23 13 21 23 25 56 55 22 23 57 56 23 24 49 40 33 32 40 47 25 41 64 49 41 49 56 49 32 33 49 56 24 25 21 25 33 25 47 38 51 53 62 53 60 53 56 47 50 51 47 54 51 44 48 47 25 22 54 63 44 37 38 2 43 45 2 11 22 23 11 2 37 30 63 56 30 39 2 11 23 24 56 63 24 48 11 18 48 47 63 56 45 46 56 57 47 55 57 64 39 48 18 11 46 47 11 18 55 56 64 63 53 54 18 54 56 54 63 54 48 56 54 46 47 48 46 39 48 49 39 32 49 47 0
175,1 35 37 24 22 50 44 32 31 27 29 22 29 44 29 57 47 10 20 17 23 51 52 23 29 26 29 56 55 42 14 25 32 14 32 33 32 18 54 49 56 34 18 41 57 37 38 47 53 43 45 32 39 29 27 64 63 54 61 31 38 59 60 38 45 60 53 45 52 53 54 63 62 61 52 9 25 20 30 49 33 58 34 39 7 30 40 57 64 40 25 33 27 26 27 7 3 19 20 3 2 18 19 2 5 19 10 0
176,1 35 37 40 39 27 28 32 30 10 27 24 22 50 44 17 23 51 52 57 47 42 51 49 40 34 50 41 57 42 34 16 14 37 30 39 30 28 29 14 13 29 22 40 22 27 12 22 15 18 36 25 53 36 15 33 15 59 60 53 62 26 28 8 6 12 29 62 55 28 26 47 37 34 36 9 25 29 23 25 23 44 29 23 21 29 12 37 43 50 43 49 41 26 29 21 19 43 50 15 29 12 29 19 51 50 51 41 36 2 18 64 63 18 22 36 28 29 23 55 37 51 43 28 27 43 36 27 11 22 6 13 12 3 12 11 12 36 45 12 44 45 53 63 62 53 62 44 52 62 61 52 20 23 40 57 64 40 30 37 30 6 30 56 55 61 53 64 63 60 61 48 46 53 45 20 60 30 33 60 61 45 52 61 5 33 28 63 54 52 60 5 13 28 52 54 62 52 20 55 54 60 52 54 53 20 22 13 12 52 45 12 44 45 38 53 52 22 18 62 53 18 21 46 45 21 25 52 51 25 57 53 60 0
177,1 35 37 24 22 19 20 32 30 37 30 33 30 27 29 40 39 50 44 57 47 18 36 22 29 20 29 17 23 10 20 30 31 42 14 49 40 34 50 41 57 26 35 25 32 42 26 8 7 14 28 64 63 51 52 9 25 36 45 31 13 3 4 13 15 20 37 23 29 44 29 15 29 37 47 29 47 35 37 56 55 45 38 47 54 43 45 54 53 37 16 40 22 50 58 32 23 0
178,1 27 29 56 55 35 37 49 56 50 44 32 31 59 60 17 23 19 20 40 38 29 30 23 40 51 53 48 46 53 46 55 46 58 50 40 55 42 14 25 32 14 32 33 32 44 54 57 47 37 46 32 46 54 39 41 48 20 21 16 14 10 20 14 21 18 36 24 23 39 54 48 57 30 23 64 63 54 44 57 64 50 52 31 30 20 30 38 37 30 47 46 47 44 29 55 38 26 62 38 28 34 35 65 49 2 50 49 48 52 55 47 43 36 43 28 45 35 36 45 62 43 61 62 45 55 56 48 56 50 56 64 56 36 45 9 41 45 36 56 48 23 24 41 25 61 33 0
179,1 35 37 24 22 50 44 17 23 27 29 22 29 44 29 57 47 10 20 40 38 29 14 32 31 18 54 8 7 14 4 16 14 54 47 56 47 20 30 47 46 42 28 25 39 19 21 14 13 26 5 39 32 4 14 7 14 5 9 33 9 30 24 41 33 24 9 14 21 28 21 23 29 34 50 46 37 9 15 48 46 3 5 32 23 5 6 33 24 15 30 24 17 6 7 17 8 30 13 23 9 21 30 49 63 42 26 65 17 30 9 17 13 9 30 13 11 26 10 11 10 2 10 8 7 10 16 63 27 16 64 7 14 59 61 14 22 30 3 46 45 61 62 37 36 43 36 45 36 64 24 22 15 24 48 36 35 48 42 35 42 50 42 27 63 3 30 15 22 30 37 31 30 37 55 38 37 42 43 22 31 0
180,1 50 60 32 30 27 29 57 47 60 45 24 22 19 20 17 23 35 36 40 38 29 38 23 38 42 14 25 32 3 5 8 7 14 35 32 23 45 62 47 62 35 62 49 31 34 50 41 57 43 45 38 21 62 44 33 40 44 30 21 36 18 36 40 36 50 58 31 45 30 23 16 23 10 4 45 24 26 44 36 44 42 44 48 46 11 13 22 13 20 13 24 31 4 19 9 17 2 10 56 55 51 52 49 25 44 12 17 15 5 6 15 16 19 29 31 40 59 61 57 48 58 51 25 24 29 44 16 14 44 29 14 17 51 60 40 47 29 44 64 63 10 18 55 54 61 54 63 54 52 53 46 45 12 10 23 22 18 21 17 14 10 18 48 39 21 19 24 23 13 22 14 6 60 51 39 48 44 27 6 4 27 44 4 6 44 27 6 4 27 44 7 6 18 26 6 5 26 32 48 41 32 8 41 33 19 21 4 3 51 42 5 4 8 6 23 24 22 23 33 41 21 22 3 2 42 51 2 3 51 42 41 40 6 7 3 2 42 51 40 31 22 46 2 3 51 42 31 40 46 22 40 31 22 46 3 2 42 51 47 11 44 54 2 18 54 37 31 40 51 44 24 23 7 9 23 19 44 45 18 42 45 54 11 18 54 62 42 58 62 55 19 23 37 47 23 47 46 47 58 63 55 56 63 47 9 8 40 39 8 7 39 40 7 8 40 39 8 7 39 40 7 8 0
181,1 35 37 40 38 10 20 57 47 43 45 32 30 45 38 47 37 50 44 49 22 27 29 22 13 3 4 37 20 26 27 20 37 27 13 24 22 29 22 17 23 42 14 41 57 14 23 16 23 34 50 25 53 13 29 33 40 11 13 8 6 18 11 53 44 51 44 37 54 50 58 6 13 4 13 9 2 11 2 54 39 29 27 49 9 44 45 40 61 45 46 61 60 27 43 39 54 42 50 54 37 43 45 64 63 38 39 48 47 2 29 9 41 45 24 60 44 50 51 37 54 59 61 44 42 58 59 54 44 59 52 44 29 24 48 57 64 48 55 64 65 55 41 65 64 41 55 64 65 55 53 29 46 52 59 56 54 61 54 63 54 53 60 65 56 51 54 47 54 60 42 0
182,1 50 44 32 30 51 52 17 23 42 51 40 38 34 50 38 37 44 34 57 47 27 28 25 46 10 27 64 63 19 21 49 22 21 30 33 30 34 19 41 25 11 13 22 15 18 11 30 39 11 47 37 28 47 33 28 35 26 34 35 42 27 42 65 33 19 36 46 37 3 5 37 51 36 51 39 34 2 34 23 13 34 40 13 28 51 36 48 46 40 56 46 45 52 45 28 45 59 61 8 6 50 59 25 17 56 48 33 29 36 46 29 5 46 63 45 55 63 46 55 61 46 40 5 29 59 52 6 5 42 36 5 4 36 19 29 28 52 61 4 3 48 49 17 8 40 25 8 7 25 15 7 15 49 9 28 27 9 3 27 43 3 11 15 8 11 3 8 17 19 13 43 3 13 3 17 8 61 52 8 15 52 44 15 22 44 36 22 21 36 27 21 12 3 18 12 11 18 28 11 10 27 20 16 14 20 13 24 23 28 22 10 19 22 16 19 28 16 22 28 29 22 16 23 22 16 22 29 30 22 7 30 29 7 24 29 38 24 41 38 30 41 56 30 29 56 62 29 30 62 52 30 29 52 58 29 30 58 43 30 29 43 26 29 28 26 20 28 19 20 30 19 28 30 45 28 19 45 35 19 27 35 50 27 18 50 44 18 26 13 20 26 18 44 29 14 13 20 12 18 26 29 23 26 35 23 38 35 36 38 32 36 37 32 22 37 30 22 7 30 39 7 17 39 47 17 23 47 54 23 29 54 53 29 19 53 60 19 34 60 59 34 28 59 52 28 38 52 61 38 48 61 62 48 33 62 55 33 23 55 46 23 6 46 53 12 5 53 44 6 12 44 35 5 14 35 26 14 21 26 19 12 29 19 11 29 12 11 19 12 2 19 11 2 12 11 19 0
183,1 35 37 24 23 27 29 32 30 10 20 30 37 20 37 57 47 37 47 40 47 19 20 49 31 42 28 41 57 26 19 49 41 50 35 64 62 34 50 62 61 59 60 17 32 20 21 32 49 18 36 25 39 2 26 9 25 42 34 31 17 36 45 17 45 35 45 33 6 19 27 6 27 26 27 47 46 29 30 23 30 21 30 39 32 34 41 25 41 45 35 49 64 35 29 41 38 28 21 38 34 50 59 64 47 29 44 47 37 27 19 34 26 21 12 26 42 12 21 42 26 21 12 26 42 44 61 37 43 19 24 46 45 51 53 45 52 59 51 32 60 51 52 56 54 61 55 60 46 52 51 46 60 51 52 48 55 12 21 42 26 52 43 57 49 24 16 54 53 16 8 26 27 21 35 27 11 30 31 0
